year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,date
2020,1,14,19,-0.0661,-0.118,-0.0305,-0.057,0.00755,-0.103,-0.00995,-0.0343,-0.0153,-0.0317,2020-01-14
2020,1,14,20,-0.0113,0.0909,-0.00228,-0.038,0.00485,0.0228,-0.0186,-0.0188,-0.0289,0.0113,2020-01-14
2020,1,14,21,0.0214,0.0839,0.00683,0.0291,-0.00835,0.0324,-0.00585,0.0202,0.00832,0.00507,2020-01-14
2020,1,14,22,0.0228,0.106,-0.00297,-0.0145,0.000287,-0.00907,0.0237,-0.0423,0.0107,-0.00387,2020-01-14
2020,1,14,23,0.000877,0.00929,0.00485,-0.0176,0.00124,0.068,-0.00656,0.00822,0.00395,0.00462,2020-01-14
2020,1,14,24,0.0126,0.031,0.00633,0.0121,-0.0137,-0.0162,0.00964,0.00858,-0.00862,0.00576,2020-01-14
2020,1,14,25,0.00432,-0.0148,0.0069,-0.00925,-0.0104,-0.0144,0.0261,0.00806,-0.0274,0.0105,2020-01-14
2020,1,14,26,-0.0476,-0.0232,-0.00346,-0.0458,0.0128,-0.0471,0.0269,0.0108,-0.0072,-0.00466,2020-01-14
2020,1,14,27,-0.0329,0.00807,-0.0144,-0.0327,0.00647,-0.0152,0.017,-0.0138,-0.0378,-0.0133,2020-01-14
2020,1,14,28,-0.00884,-0.0497,0.00659,0.00174,-0.0144,-0.00639,0.0519,0.0149,0.00557,0.0115,2020-01-14
2020,1,14,29,0.0574,0.114,0.0286,0.00761,-0.0142,0.0000631,0.0288,0.0257,0.0339,0.0269,2020-01-14
2020,1,14,30,-0.00559,-0.107,-0.00389,-0.0771,-0.0274,0.187,-0.0168,0.084,-0.00722,0.00164,2020-01-14
2020,1,14,31,-0.00513,0.055,0.00718,0.00137,0.00878,-0.0251,0.0541,-0.00222,-0.00371,0.0128,2020-01-14
2020,1,14,32,0.00408,-0.0752,-0.00789,-0.0486,-0.00121,0.0465,0.00197,-0.0127,0.00467,-0.00768,2020-01-14
2020,1,14,33,-0.01,-0.00925,0.00126,0.000151,0.0027,0.00914,0.00203,0.0037,0.00407,-0.00177,2020-01-14
2020,1,14,34,0.0023,0.00218,0.000573,-0.000973,-0.0124,0.00364,0.0267,-0.00183,-0.00104,0.00504,2020-01-14
2020,1,14,35,0.0227,0.0142,-0.00339,-0.00213,-0.0414,0.0175,-0.00275,0.0266,0.00143,-0.00877,2020-01-14
2020,1,14,36,-0.0105,-0.00914,-0.0054,-0.0207,-0.0111,0.00948,-0.0238,-0.0107,-0.00801,0.000136,2020-01-14
2020,1,14,37,0.00168,0.0167,0.00361,0.00345,-0.0137,-0.00654,0.0125,-0.000701,0.0021,0.00716,2020-01-14
2020,1,14,38,-0.0248,0.000387,-0.0123,-0.0333,0.00502,-0.0334,0.0405,-0.0155,0.00203,-0.0145,2020-01-14
2020,1,14,39,0.0208,0.0421,0.0156,0.0231,0.00347,-0.00341,0.0138,0.00615,0.0265,0.0118,2020-01-14
2020,1,14,40,-0.0135,-0.00831,0.00562,-0.0228,0.00266,0.00574,0.00982,0.00571,0.0081,0.00385,2020-01-14
2020,1,14,41,0.0101,-0.0254,0.00334,0.00714,0.0363,0.0185,0.0197,0.0144,-0.0432,0.00712,2020-01-14
2020,1,14,42,0.00751,-0.0276,-0.0056,-0.00735,-0.0189,-0.0136,0.00129,-0.0138,-0.00261,0.0000314,2020-01-14
2020,1,14,44,0.0475,-0.187,0.00438,-0.0295,0.00149,-0.00172,0.000537,-0.049,0.0887,0.0219,2020-01-14
2020,1,14,45,0.00744,0.0424,0.00842,-0.00351,-0.000536,0.00658,0.00374,-0.00119,0.0122,0.00877,2020-01-14
2020,1,14,46,-0.0368,0.00609,-0.0111,-0.0106,-0.0199,0.0025,0.054,0.0302,-0.0145,-0.0174,2020-01-14
2020,1,14,47,-0.0136,0.0304,0.00324,0.00115,-0.00188,0.0217,0.00981,-0.0022,0.00452,0.00375,2020-01-14
2020,1,14,48,-0.0103,-0.0359,0.00107,0.00161,-0.000316,-0.00263,0.011,0.0039,0.00769,-0.00351,2020-01-14
2020,1,14,49,-0.0144,-0.026,-0.00796,0.00117,0.00858,-0.0342,0.0119,0.000763,0.00818,-0.0146,2020-01-14
2020,1,14,50,0.0459,0.0864,0.0264,0.0222,-0.015,0.138,0.0024,0.0186,0.295,0.0114,2020-01-14
2020,1,14,51,0.0258,0.0718,0.00564,0.0299,-0.0213,0.0139,0.00818,0.0138,0.00303,-0.0029,2020-01-14
2020,1,14,53,-0.0308,0.0225,0.0003,0.000437,0.0454,0.0000577,0.00997,0.00755,0.00153,-0.00631,2020-01-14
2020,1,14,54,0.0201,0.0672,-0.00243,0.0193,-0.011,-0.028,-0.0195,0.00937,-0.00977,0.00632,2020-01-14
2020,1,14,55,-0.069,-0.053,-0.0237,-0.0509,0.0211,-0.0685,-0.0163,-0.0304,-0.0136,-0.0229,2020-01-14
2020,1,14,56,0.0208,0.155,0.00169,0.0331,0.00443,0.0326,-0.0431,-0.0219,0.0563,0.000891,2020-01-14
2020,1,15,1,-0.00000716,0.0912,0.0111,0.0108,-0.000731,0.00235,0.00907,0.00399,0.0135,0.00997,2020-01-15
2020,1,15,2,0.00346,0.0805,-0.00485,-0.0828,-0.0208,0.108,0.0359,0.0191,,-0.0521,2020-01-15
2020,1,15,4,-0.00815,-0.0313,-0.000885,-0.015,-0.00488,-0.00138,0.0253,-0.00934,-0.00181,0.00449,2020-01-15
2020,1,15,5,-0.000476,-0.00557,-0.011,-0.0266,0.00464,-0.0471,0.0266,-0.0806,-0.0188,-0.00126,2020-01-15
2020,1,15,6,0.00412,0.0272,0.00463,0.000199,-0.00143,-0.00313,0.00687,0.0074,0.0022,0.000244,2020-01-15
2020,1,15,8,0.00989,0.0245,0.00993,0.00849,-0.00642,-0.0169,0.00191,0.0197,0.0203,-0.00232,2020-01-15
2020,1,15,9,-0.0137,0.0235,0.008,-0.0485,0.000364,0.0145,0.0262,0.00271,0.0465,0.0135,2020-01-15
2020,1,15,10,0.0206,0.164,0.0252,0.0318,-0.0129,0.0712,0.00708,0.0386,0.0609,0.0176,2020-01-15
2020,1,15,11,0.0478,0.0333,0.00721,-0.0107,-0.00855,-0.0476,-0.0435,0.0114,0.0315,-0.0277,2020-01-15
2020,1,15,12,0.00683,0.0161,0.01,-0.00303,0.00391,0.00925,0.0293,0.0109,0.0116,0.00928,2020-01-15
2020,1,15,13,0.00359,0.107,0.00782,0.0101,0.00366,0.00541,0.0141,0.0136,0.0164,0.00187,2020-01-15
2020,1,15,15,-0.0181,-0.0282,0.00491,0.0216,-0.00883,0.0255,0.0122,0.00178,0.0442,0.00752,2020-01-15
2020,1,15,16,-0.0114,-0.00336,0.00542,0.00657,0.00112,0.0178,0.035,0.000622,0.00475,0.0049,2020-01-15
2020,1,15,17,-0.028,0.0934,0.00489,-0.0147,-0.0115,-0.0291,0.00292,0.00677,0.013,0.00242,2020-01-15
2020,1,15,18,0.0545,0.137,0.0198,0.0305,0.00373,0.0281,0.018,0.0234,0.0249,0.0183,2020-01-15
2020,1,15,19,-0.0604,-0.0999,-0.0328,-0.0646,-0.000512,-0.093,-0.0142,-0.0385,-0.0171,-0.0335,2020-01-15
2020,1,15,20,0.000183,0.129,0.00376,-0.0226,0.00457,0.0268,-0.00348,-0.00665,-0.0206,0.0155,2020-01-15
2020,1,15,21,0.0228,0.0898,0.00931,0.0306,-0.00863,0.0355,-0.000798,0.0192,0.0123,0.0077,2020-01-15
2020,1,15,22,0.0229,0.0898,-0.00118,-0.0102,-0.00325,-0.00815,0.0207,-0.0391,0.00949,-0.000459,2020-01-15
2020,1,15,23,-0.005,0.000987,0.00257,-0.0258,-0.00104,0.0521,-0.000737,0.00802,0.00499,0.00105,2020-01-15
2020,1,15,24,0.00685,0.0354,0.00316,0.00871,-0.0138,-0.0105,0.00533,0.0061,-0.0145,0.00194,2020-01-15
2020,1,15,25,0.00092,-0.0129,0.00669,-0.0124,-0.00979,0.00497,0.0249,0.00845,-0.0256,0.00873,2020-01-15
2020,1,15,26,-0.0442,-0.0175,-0.00721,-0.0462,0.0035,-0.0203,0.0196,0.00749,-0.009,-0.00907,2020-01-15
2020,1,15,27,-0.0368,0.00533,-0.0177,-0.0439,-0.00212,-0.0165,0.012,-0.016,-0.0314,-0.0181,2020-01-15
2020,1,15,28,-0.00124,-0.00816,0.00736,0.00447,-0.0188,-0.00713,0.0399,0.00532,0.00857,0.0111,2020-01-15
2020,1,15,29,0.0633,0.126,0.0281,0.0152,-0.0124,-0.00282,0.0198,0.0319,0.0299,0.0256,2020-01-15
2020,1,15,30,-0.00437,-0.0675,0.00323,-0.0683,-0.028,0.138,-0.000509,0.0802,0.00101,0.00686,2020-01-15
2020,1,15,31,-0.0085,0.0608,0.00641,-0.00725,0.00744,-0.0255,0.0545,-0.00365,-0.0049,0.0122,2020-01-15
2020,1,15,32,0.00784,-0.0539,0.000137,-0.0409,-0.00453,0.0414,0.0122,-0.00989,0.0156,0.00194,2020-01-15
2020,1,15,33,-0.0123,-0.00357,-0.000157,-0.00502,0.00315,-0.00729,0.00393,0.00179,0.0102,-0.00249,2020-01-15
2020,1,15,34,0.000128,0.0173,0.00323,-0.00402,-0.00903,0.00659,0.0265,0.00168,-0.00196,0.00691,2020-01-15
2020,1,15,35,0.0211,0.037,0.00122,-0.00665,-0.0453,0.025,0.00161,0.0274,0.00406,-0.00269,2020-01-15
2020,1,15,36,-0.0104,0.00069,-0.00278,-0.0228,-0.00969,0.0101,-0.0151,-0.00641,-0.00737,0.00168,2020-01-15
2020,1,15,37,0.00571,0.0252,0.00391,-0.000116,-0.0164,-0.0031,0.0111,-0.000931,0.00124,0.00814,2020-01-15
2020,1,15,38,-0.0333,-0.0129,-0.0161,-0.0457,0.000467,-0.0343,0.0365,-0.0188,-0.00102,-0.0182,2020-01-15
2020,1,15,39,0.0143,0.0528,0.0127,0.0159,-0.000708,-0.00199,0.0136,0.00352,0.0253,0.00873,2020-01-15
2020,1,15,40,-0.0054,0.0255,0.00974,-0.0136,0.000299,0.00765,0.0133,0.00779,0.0138,0.0074,2020-01-15
2020,1,15,41,0.00627,-0.00745,0.00272,0.000866,0.0194,0.0127,0.0192,0.015,-0.0352,0.00454,2020-01-15
2020,1,15,42,0.00102,-0.0192,-0.00467,-0.0143,-0.0164,-0.00982,0.00378,-0.0111,-0.000949,-0.00072,2020-01-15
2020,1,15,44,0.0311,-0.218,0.00636,-0.0195,0.00353,-0.00418,0.00413,-0.04,0.0898,0.017,2020-01-15
2020,1,15,45,0.0149,0.0569,0.0144,0.000852,-0.00164,0.00837,-0.00035,0.00598,0.0192,0.0142,2020-01-15
2020,1,15,46,-0.0456,-0.00336,-0.0187,-0.0273,-0.0288,-0.00857,0.0424,0.014,-0.0135,-0.0262,2020-01-15
2020,1,15,47,-0.00838,0.0516,0.00529,0.00087,-0.00258,0.0249,0.00806,0.00111,0.00641,0.00587,2020-01-15
2020,1,15,48,-0.00595,-0.0152,0.00435,0.00155,-0.0042,0.00175,0.012,0.00519,0.0106,0.00124,2020-01-15
2020,1,15,49,-0.0064,-0.0045,-0.00392,-0.0024,0.00428,-0.0369,0.0141,0.00337,0.0189,-0.011,2020-01-15
2020,1,15,50,0.0348,0.102,0.0236,0.00749,-0.016,0.144,0.00301,0.0246,0.248,0.00855,2020-01-15
2020,1,15,51,0.0231,0.0749,0.00725,0.0241,-0.019,0.0107,0.00847,0.0138,0.0061,0.000159,2020-01-15
2020,1,15,53,-0.0289,0.0254,-0.00642,-0.00529,0.0223,-0.0141,0.0074,0.00193,-0.00642,-0.0136,2020-01-15
2020,1,15,54,0.0171,0.0497,0.00104,0.014,-0.00734,-0.00249,-0.0235,0.00824,-0.00495,0.00854,2020-01-15
2020,1,15,55,-0.0613,-0.0286,-0.0251,-0.0523,0.0103,-0.0562,-0.0203,-0.0307,-0.0147,-0.0246,2020-01-15
2020,1,15,56,0.0233,0.165,0.00432,0.0278,0.00091,0.039,-0.026,-0.0174,0.0544,0.00399,2020-01-15
2020,1,16,1,0.00883,0.11,0.0119,0.013,-0.00825,0.00209,0.00246,0.00639,0.015,0.0106,2020-01-16
2020,1,16,2,-0.00768,0.0565,-0.00807,-0.0829,-0.0232,0.0721,0.0129,0.0113,,-0.0468,2020-01-16
2020,1,16,4,-0.00631,-0.0174,0.00295,-0.0166,-0.00973,0.0026,0.0303,-0.00242,0.000968,0.00683,2020-01-16
2020,1,16,5,0.00679,0.0298,-0.00222,-0.0126,0.00185,-0.0348,0.0298,-0.0578,-0.0053,0.00363,2020-01-16
2020,1,16,6,0.00529,0.0199,0.00676,-0.000686,-0.00456,0.00763,0.00788,0.00958,0.00609,0.00193,2020-01-16
2020,1,16,8,0.0123,0.0361,0.0107,0.00911,-0.0119,-0.00974,0.0049,0.0217,0.0187,-0.00237,2020-01-16
2020,1,16,9,-0.0157,0.0158,0.00918,-0.0485,0.00259,0.02,0.0339,0.00251,0.051,0.0174,2020-01-16
2020,1,16,10,0.00557,0.101,0.0276,0.0277,-0.0152,0.0802,0.00811,0.0428,0.0725,0.0188,2020-01-16
2020,1,16,11,0.0607,0.0368,0.013,-0.0194,-0.0175,-0.0216,-0.0415,0.0158,0.0351,-0.0148,2020-01-16
2020,1,16,12,0.0112,0.0448,0.014,-0.00264,0.000695,0.014,0.0311,0.0159,0.0153,0.0131,2020-01-16
2020,1,16,13,0.00863,0.124,0.00775,0.00642,-0.00298,0.00483,0.00895,0.0129,0.0149,0.00275,2020-01-16
2020,1,16,15,-0.0134,-0.0172,0.0101,0.0312,-0.00692,0.0333,0.00724,0.00775,0.0377,0.0126,2020-01-16
2020,1,16,16,-0.00815,-0.000646,0.0073,0.00595,-0.000698,0.0143,0.0241,0.0029,0.0131,0.00548,2020-01-16
2020,1,16,17,-0.0253,0.104,0.00592,-0.0164,-0.0135,-0.0212,0.00279,0.00894,0.0138,0.003,2020-01-16
2020,1,16,18,0.048,0.117,0.0193,0.0306,-0.00274,0.0387,0.0232,0.0213,0.0243,0.0181,2020-01-16
2020,1,16,19,-0.0547,-0.0818,-0.0352,-0.0721,-0.00857,-0.0827,-0.0185,-0.0427,-0.0189,-0.0353,2020-01-16
2020,1,16,20,0.0117,0.166,0.00981,-0.00727,0.00428,0.0307,0.0116,0.00551,-0.0123,0.0197,2020-01-16
2020,1,16,21,0.0242,0.0956,0.0118,0.0321,-0.00891,0.0385,0.00426,0.0181,0.0163,0.0103,2020-01-16
2020,1,16,22,0.023,0.0739,0.000607,-0.00577,-0.00678,-0.00723,0.0178,-0.036,0.00828,0.00295,2020-01-16
2020,1,16,23,-0.0109,-0.00731,0.000283,-0.0339,-0.00332,0.0362,0.00509,0.00783,0.00603,-0.00252,2020-01-16
2020,1,16,24,0.00107,0.0397,-0.00000697,0.00537,-0.0138,-0.00471,0.00103,0.00363,-0.0203,-0.00189,2020-01-16
2020,1,16,25,-0.00248,-0.011,0.00648,-0.0155,-0.00914,0.0244,0.0237,0.00884,-0.0238,0.00694,2020-01-16
2020,1,16,26,-0.0407,-0.0119,-0.011,-0.0466,-0.00582,0.00644,0.0123,0.00422,-0.0108,-0.0135,2020-01-16
2020,1,16,27,-0.0407,0.00259,-0.021,-0.055,-0.0107,-0.0177,0.00698,-0.0182,-0.025,-0.023,2020-01-16
2020,1,16,28,0.00636,0.0334,0.00814,0.00719,-0.0232,-0.00786,0.0279,-0.00422,0.0116,0.0106,2020-01-16
2020,1,16,29,0.0693,0.138,0.0277,0.0227,-0.0106,-0.00571,0.0109,0.0381,0.0258,0.0242,2020-01-16
2020,1,16,30,-0.00316,-0.028,0.0104,-0.0594,-0.0285,0.0884,0.0158,0.0763,0.00925,0.0121,2020-01-16
2020,1,16,31,-0.0119,0.0666,0.00565,-0.0159,0.0061,-0.0259,0.0549,-0.00507,-0.00609,0.0116,2020-01-16
2020,1,16,32,0.0116,-0.0327,0.00816,-0.0332,-0.00786,0.0362,0.0225,-0.00709,0.0265,0.0116,2020-01-16
2020,1,16,33,-0.0146,0.0021,-0.00158,-0.0102,0.00361,-0.0237,0.00582,-0.000122,0.0164,-0.0032,2020-01-16
2020,1,16,34,-0.00205,0.0324,0.00589,-0.00708,-0.00561,0.00954,0.0264,0.00518,-0.00288,0.00878,2020-01-16
2020,1,16,35,0.0194,0.0599,0.00583,-0.0112,-0.0492,0.0324,0.00596,0.0283,0.0067,0.00339,2020-01-16
2020,1,16,36,-0.0103,0.0105,-0.000159,-0.0249,-0.00832,0.0107,-0.0064,-0.00209,-0.00674,0.00322,2020-01-16
2020,1,16,37,0.00975,0.0338,0.00421,-0.00368,-0.0191,0.000341,0.00971,-0.00116,0.000383,0.00912,2020-01-16
2020,1,16,38,-0.0417,-0.0263,-0.0199,-0.058,-0.00409,-0.0352,0.0324,-0.0222,-0.00406,-0.0219,2020-01-16
2020,1,16,39,0.00774,0.0635,0.00987,0.0086,-0.00489,-0.000571,0.0133,0.000899,0.024,0.0057,2020-01-16
2020,1,16,40,0.00273,0.0593,0.0139,-0.00438,-0.00206,0.00956,0.0168,0.00987,0.0195,0.0109,2020-01-16
2020,1,16,41,0.00247,0.0105,0.0021,-0.0054,0.00242,0.00691,0.0187,0.0157,-0.0273,0.00197,2020-01-16
2020,1,16,42,-0.00547,-0.0108,-0.00374,-0.0213,-0.0139,-0.00604,0.00627,-0.00837,0.000714,-0.00147,2020-01-16
2020,1,16,44,0.0147,-0.249,0.00834,-0.00959,0.00557,-0.00664,0.00772,-0.0311,0.0908,0.0122,2020-01-16
2020,1,16,45,0.0223,0.0713,0.0203,0.00521,-0.00274,0.0102,-0.00444,0.0131,0.0262,0.0196,2020-01-16
2020,1,16,46,-0.0545,-0.0128,-0.0264,-0.044,-0.0376,-0.0196,0.0309,-0.00225,-0.0124,-0.035,2020-01-16
2020,1,16,47,-0.00317,0.0727,0.00734,0.000593,-0.00329,0.0281,0.00632,0.00441,0.00829,0.00799,2020-01-16
2020,1,16,48,-0.0016,0.00553,0.00764,0.00148,-0.00808,0.00613,0.013,0.00647,0.0136,0.006,2020-01-16
2020,1,16,49,0.00157,0.017,0.00013,-0.00597,-0.0000148,-0.0396,0.0163,0.00597,0.0296,-0.00739,2020-01-16
2020,1,16,50,0.0238,0.117,0.0208,-0.00723,-0.0171,0.15,0.00361,0.0305,0.202,0.00572,2020-01-16
2020,1,16,51,0.0203,0.0781,0.00886,0.0183,-0.0168,0.00741,0.00876,0.0138,0.00918,0.00322,2020-01-16
2020,1,16,53,-0.027,0.0282,-0.0131,-0.011,-0.000722,-0.0283,0.00482,-0.00368,-0.0144,-0.021,2020-01-16
2020,1,16,54,0.014,0.0321,0.0045,0.00866,-0.00366,0.023,-0.0275,0.0071,-0.000136,0.0108,2020-01-16
2020,1,16,55,-0.0535,-0.00418,-0.0266,-0.0537,-0.00044,-0.0439,-0.0242,-0.031,-0.0158,-0.0262,2020-01-16
2020,1,16,56,0.0258,0.175,0.00695,0.0225,-0.00261,0.0454,-0.00884,-0.0129,0.0524,0.00709,2020-01-16
2020,1,17,1,0.0177,0.128,0.0128,0.0152,-0.0158,0.00184,-0.00415,0.0088,0.0165,0.0112,2020-01-17
2020,1,17,2,-0.0188,0.0325,-0.0113,-0.083,-0.0256,0.0358,-0.0101,0.00344,,-0.0414,2020-01-17
2020,1,17,4,-0.00448,-0.00355,0.00679,-0.0182,-0.0146,0.00658,0.0354,0.0045,0.00375,0.00918,2020-01-17
2020,1,17,5,0.014,0.0651,0.00655,0.00134,-0.000946,-0.0225,0.033,-0.035,0.00821,0.00852,2020-01-17
2020,1,17,6,0.00646,0.0125,0.00888,-0.00157,-0.0077,0.0184,0.0089,0.0118,0.00999,0.00361,2020-01-17
2020,1,17,8,0.0147,0.0478,0.0114,0.00972,-0.0175,-0.00254,0.00789,0.0237,0.0172,-0.00242,2020-01-17
2020,1,17,9,-0.0178,0.00803,0.0104,-0.0484,0.00482,0.0256,0.0416,0.00231,0.0555,0.0213,2020-01-17
2020,1,17,10,-0.0094,0.0373,0.03,0.0235,-0.0175,0.0892,0.00915,0.047,0.0842,0.0201,2020-01-17
2020,1,17,11,0.0736,0.0403,0.0189,-0.0282,-0.0265,0.00441,-0.0395,0.0202,0.0388,-0.00192,2020-01-17
2020,1,17,12,0.0155,0.0735,0.018,-0.00225,-0.00252,0.0187,0.0329,0.0208,0.019,0.017,2020-01-17
2020,1,17,13,0.0137,0.141,0.00767,0.00278,-0.00961,0.00426,0.00378,0.0122,0.0135,0.00362,2020-01-17
2020,1,17,15,-0.00877,-0.00614,0.0153,0.0408,-0.005,0.0411,0.00232,0.0137,0.0313,0.0178,2020-01-17
2020,1,17,16,-0.00488,0.00207,0.00917,0.00534,-0.00252,0.0109,0.0133,0.00518,0.0215,0.00606,2020-01-17
2020,1,17,17,-0.0226,0.115,0.00696,-0.018,-0.0156,-0.0133,0.00266,0.0111,0.0147,0.00358,2020-01-17
2020,1,17,18,0.0414,0.0968,0.0188,0.0308,-0.00922,0.0492,0.0284,0.0192,0.0236,0.0179,2020-01-17
2020,1,17,19,-0.049,-0.0637,-0.0375,-0.0796,-0.0166,-0.0723,-0.0228,-0.0469,-0.0207,-0.037,2020-01-17
2020,1,17,20,0.0232,0.204,0.0159,0.00809,0.004,0.0346,0.0267,0.0177,-0.00394,0.024,2020-01-17
2020,1,17,21,0.0256,0.101,0.0143,0.0336,-0.00919,0.0415,0.00931,0.0171,0.0203,0.013,2020-01-17
2020,1,17,22,0.0231,0.0581,0.0024,-0.00138,-0.0103,-0.00631,0.0148,-0.0328,0.00707,0.00636,2020-01-17
2020,1,17,23,-0.0168,-0.0156,-0.002,-0.0421,-0.00559,0.0203,0.0109,0.00763,0.00707,-0.00609,2020-01-17
2020,1,17,24,-0.0047,0.0441,-0.00318,0.00203,-0.0138,0.00103,-0.00327,0.00115,-0.0262,-0.00572,2020-01-17
2020,1,17,25,-0.00589,-0.0091,0.00627,-0.0186,-0.0085,0.0438,0.0225,0.00923,-0.022,0.00516,2020-01-17
2020,1,17,26,-0.0372,-0.00624,-0.0147,-0.047,-0.0151,0.0332,0.00504,0.000947,-0.0126,-0.0179,2020-01-17
2020,1,17,27,-0.0447,-0.000147,-0.0242,-0.0661,-0.0193,-0.0189,0.00198,-0.0204,-0.0186,-0.0278,2020-01-17
2020,1,17,28,0.014,0.0749,0.00891,0.00992,-0.0276,-0.0086,0.016,-0.0138,0.0146,0.0102,2020-01-17
2020,1,17,29,0.0752,0.15,0.0272,0.0303,-0.00877,-0.00859,0.00194,0.0442,0.0218,0.0229,2020-01-17
2020,1,17,30,-0.00194,0.0115,0.0175,-0.0505,-0.0291,0.0392,0.032,0.0724,0.0175,0.0173,2020-01-17
2020,1,17,31,-0.0152,0.0724,0.00489,-0.0245,0.00475,-0.0264,0.0552,-0.00649,-0.00728,0.011,2020-01-17
2020,1,17,32,0.0154,-0.0114,0.0162,-0.0254,-0.0112,0.0311,0.0327,-0.00429,0.0374,0.0212,2020-01-17
2020,1,17,33,-0.0169,0.00778,-0.003,-0.0153,0.00406,-0.0401,0.00771,-0.00203,0.0225,-0.00391,2020-01-17
2020,1,17,34,-0.00422,0.0475,0.00855,-0.0101,-0.0022,0.0125,0.0262,0.00868,-0.0038,0.0106,2020-01-17
2020,1,17,35,0.0178,0.0828,0.0104,-0.0157,-0.0531,0.0399,0.0103,0.0291,0.00933,0.00946,2020-01-17
2020,1,17,36,-0.0103,0.0204,0.00246,-0.027,-0.00695,0.0113,0.00232,0.00223,-0.00611,0.00476,2020-01-17
2020,1,17,37,0.0138,0.0424,0.0045,-0.00724,-0.0218,0.00378,0.00833,-0.00139,-0.000478,0.0101,2020-01-17
2020,1,17,38,-0.0501,-0.0396,-0.0237,-0.0704,-0.00865,-0.0361,0.0284,-0.0255,-0.0071,-0.0256,2020-01-17
2020,1,17,39,0.00119,0.0741,0.00702,0.00135,-0.00907,0.000847,0.013,-0.00172,0.0228,0.00267,2020-01-17
2020,1,17,40,0.0109,0.093,0.018,0.00486,-0.00442,0.0115,0.0204,0.0119,0.0251,0.0145,2020-01-17
2020,1,17,41,-0.00133,0.0285,0.00147,-0.0117,-0.0145,0.00113,0.0183,0.0164,-0.0193,-0.00061,2020-01-17
2020,1,17,42,-0.012,-0.00241,-0.00281,-0.0283,-0.0114,-0.00225,0.00876,-0.00567,0.00238,-0.00222,2020-01-17
2020,1,17,44,-0.0017,-0.28,0.0103,0.000367,0.00761,-0.0091,0.0113,-0.0222,0.0919,0.0074,2020-01-17
2020,1,17,45,0.0297,0.0857,0.0262,0.00957,-0.00384,0.012,-0.00852,0.0203,0.0332,0.025,2020-01-17
2020,1,17,46,-0.0633,-0.0223,-0.0341,-0.0607,-0.0464,-0.0307,0.0193,-0.0185,-0.0114,-0.0438,2020-01-17
2020,1,17,47,0.00204,0.0938,0.0094,0.000317,-0.00399,0.0313,0.00457,0.00772,0.0102,0.0101,2020-01-17
2020,1,17,48,0.00275,0.0263,0.0109,0.00141,-0.012,0.0105,0.014,0.00775,0.0166,0.0107,2020-01-17
2020,1,17,49,0.00954,0.0385,0.00418,-0.00954,-0.00431,-0.0423,0.0185,0.00858,0.0404,-0.00376,2020-01-17
2020,1,17,50,0.0127,0.132,0.0179,-0.022,-0.0181,0.156,0.00422,0.0364,0.156,0.00289,2020-01-17
2020,1,17,51,0.0175,0.0813,0.0105,0.0125,-0.0146,0.00415,0.00905,0.0138,0.0123,0.00627,2020-01-17
2020,1,17,53,-0.0251,0.0311,-0.0199,-0.0168,-0.0238,-0.0424,0.00225,-0.0093,-0.0223,-0.0283,2020-01-17
2020,1,17,54,0.011,0.0145,0.00797,0.00333,0.0000154,0.0486,-0.0314,0.00597,0.00468,0.013,2020-01-17
2020,1,17,55,-0.0458,0.0203,-0.028,-0.0551,-0.0112,-0.0316,-0.0282,-0.0313,-0.0169,-0.0278,2020-01-17
2020,1,17,56,0.0283,0.185,0.00959,0.0173,-0.00614,0.0517,0.0083,-0.00835,0.0505,0.0102,2020-01-17
2020,1,18,1,0.0265,0.147,0.0137,0.0174,-0.0233,0.00159,-0.0108,0.0112,0.018,0.0119,2020-01-18
2020,1,18,2,-0.03,0.00855,-0.0145,-0.083,-0.0281,-0.000416,-0.0331,-0.00441,,-0.0361,2020-01-18
2020,1,18,4,-0.00265,0.0103,0.0106,-0.0197,-0.0194,0.0106,0.0404,0.0114,0.00653,0.0115,2020-01-18
2020,1,18,5,0.0213,0.1,0.0153,0.0153,-0.00374,-0.0102,0.0363,-0.0122,0.0217,0.0134,2020-01-18
2020,1,18,6,0.00764,0.00519,0.011,-0.00246,-0.0108,0.0292,0.00991,0.0139,0.0139,0.0053,2020-01-18
2020,1,18,8,0.0171,0.0595,0.0122,0.0103,-0.023,0.00466,0.0109,0.0257,0.0157,-0.00247,2020-01-18
2020,1,18,9,-0.0198,0.000309,0.0115,-0.0483,0.00705,0.0311,0.0493,0.00212,0.06,0.0253,2020-01-18
2020,1,18,10,-0.0244,-0.026,0.0324,0.0193,-0.0198,0.0981,0.0102,0.0511,0.0958,0.0213,2020-01-18
2020,1,18,11,0.0865,0.0438,0.0247,-0.0369,-0.0355,0.0304,-0.0375,0.0246,0.0424,0.011,2020-01-18
2020,1,18,12,0.0199,0.102,0.022,-0.00186,-0.00574,0.0234,0.0346,0.0257,0.0226,0.0208,2020-01-18
2020,1,18,13,0.0187,0.158,0.00759,-0.000852,-0.0162,0.00369,-0.00139,0.0114,0.012,0.0045,2020-01-18
2020,1,18,15,-0.00411,0.0049,0.0205,0.0504,-0.00309,0.0489,-0.0026,0.0197,0.0248,0.0229,2020-01-18
